record_id,phrase,normalized_phrase,accepted_variants,introduced_level,included_in,phrase_type,evidence_route,form_evidence,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,selection_reason,qa_status,human_review_claimed,meaning_zh,usage_note_zh,example_en,example_zh,content_method,content_qa_status,view_sequence
PH-J-0068,ask for,ask for,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,ask_for%2:32:00::|ask_for%2:37:00::,True,17,independently selected for learning value and first-introduction level,english_scope_frozen,False,请求；要求得到,后接所请求的人、物或帮助。,You can ask for help when the task is difficult.,任务困难时，你可以请求帮助。,original_project_authored,draft_auto_validated,68
PH-J-0069,arrive at,arrive at,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,arrive_at%2:38:00::,False,7,independently selected for learning value and first-introduction level,english_scope_frozen,False,到达,通常后接较小的地点，也可表示经过思考得出结论。,We expect to arrive at the station before noon.,我们预计中午前到达车站。,original_project_authored,draft_auto_validated,69
PH-J-0070,be born,be born,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,be_born%2:30:00::,False,6,independently selected for learning value and first-introduction level,english_scope_frozen,False,出生,通常使用被动形式，后可接时间或地点状语。,The baby will be born in early spring.,这个宝宝将在初春出生。,original_project_authored,draft_auto_validated,70
PH-J-0071,believe in,believe in,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,believe_in%2:31:01::,False,50,independently selected for learning value and first-introduction level,english_scope_frozen,False,相信；信任,后接人或事物，表示相信其存在、价值或能力。,You must believe in yourself when facing a challenge.,面对挑战时，你必须相信自己。,original_project_authored,draft_auto_validated,71
PH-J-0072,belong to,belong to,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,belong_to%2:42:00::,False,15,independently selected for learning value and first-introduction level,english_scope_frozen,False,属于,后接拥有者，通常不用于进行时或被动语态。,These gloves belong to my sister.,这副手套属于我姐姐。,original_project_authored,draft_auto_validated,72
PH-J-0073,break down,break down,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,break_down%2:29:00::|break_down%2:30:00::|break_down%2:30:09::|break_down%2:31:00::|break_down%2:33:00::|break_down%2:35:01::|break_down%2:37:00::|break_down%2:38:00::,True,5,independently selected for learning value and first-introduction level,english_scope_frozen,False,出故障；分解；崩溃,可指机器停止运转，也可指物质分解或人情绪失控。,Old buses may break down on long journeys.,旧公共汽车在长途行驶中可能会出故障。,original_project_authored,draft_auto_validated,73
PH-J-0074,break in,break in,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,break-in%1:04:00::|break_in%2:30:00::|break_in%2:30:01::|break_in%2:30:03::|break_in%2:32:00::|break_in%2:35:00::|break_in%2:41:00::,True,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,闯入；插话,可指强行进入建筑物，也可指打断谈话。,Someone tried to break in through the back window.,有人试图从后窗闯入。,original_project_authored,draft_auto_validated,74
PH-J-0075,bring back,bring back,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,bring_back%2:29:00::|bring_back%2:38:00::,False,6,independently selected for learning value and first-introduction level,english_scope_frozen,False,带回；使想起,可指把人或物带回，也可表示唤起记忆。,This song can bring back happy childhood memories.,这首歌能唤起快乐的童年回忆。,original_project_authored,draft_auto_validated,75
PH-J-0076,bring down,bring down,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,bring_down%2:30:00::|bring_down%2:32:00::|bring_down%2:37:00::|bring_down%2:38:00::|bring_down%2:38:01::|bring_down%2:41:00::,True,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,降低；使倒下,可指降低价格、数量或水平，也可指使某物倒下。,Better farming methods can bring down food prices.,更好的耕作方法能够降低食品价格。,original_project_authored,draft_auto_validated,76
PH-J-0077,bring home,bring home,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,bring_home%2:30:00::|bring_home%2:40:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,带回家；使充分认识,可指把某物带回家，也可表示使人清楚认识某事。,The accident should bring home the importance of road safety.,这起事故应让人深刻认识到道路安全的重要性。,original_project_authored,draft_auto_validated,77
PH-J-0078,call for,call for,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,call_for%2:32:03::|call_for%2:32:04::|call_for%2:40:00::|call_for%2:42:00::,False,7,independently selected for learning value and first-introduction level,english_scope_frozen,False,需要；要求；呼吁,可表示某种情况需要某物，也可公开要求采取行动。,The problem will call for patience and teamwork.,解决这个问题需要耐心和团队合作。,original_project_authored,draft_auto_validated,78
PH-J-0079,call out,call out,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,call-out%1:10:00::|call_out%2:32:00::|call_out%2:32:01::|call_out%2:32:12::,True,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,大声呼喊；召集,可指提高声音喊话，也可指召集人员处理紧急情况。,"If you see the guide, call out her name.",如果你看到导游，就大声喊她的名字。,original_project_authored,draft_auto_validated,79
PH-J-0080,calm down,calm down,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,calm_down%2:30:03::|calm_down%2:37:00::|calm_down%2:37:01::,False,3,independently selected for learning value and first-introduction level,english_scope_frozen,False,平静下来；使镇静,可单独使用，也可接宾语表示使某人镇静。,Take a slow breath and calm down before you answer.,回答前慢慢吸一口气，让自己平静下来。,original_project_authored,draft_auto_validated,80
PH-J-0081,care for,care for,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,care_for%2:29:00::|care_for%2:37:01::|care_for%2:37:08::,False,36,independently selected for learning value and first-introduction level,english_scope_frozen,False,照顾；喜欢,可表示照料某人，也可用于较正式语境表示喜欢某物。,Nurses care for people who are ill.,护士照顾生病的人。,original_project_authored,draft_auto_validated,81
PH-J-0082,carry on,carry on,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,carry-on%1:06:01::|carry_on%2:32:00::|carry_on%2:41:00::|carry_on%2:41:02::|carry_on%2:42:00::,True,3,independently selected for learning value and first-introduction level,english_scope_frozen,False,继续,表示在困难或中断后继续做某事。,Please carry on with your work while I answer the phone.,我接电话时，请继续做你的工作。,original_project_authored,draft_auto_validated,82
PH-J-0083,check in,check in,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,check-in%1:04:00::|check_in%2:32:00::,True,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,办理入住或登机手续,表示抵达酒店或机场后登记身份和相关信息。,We need to check in at the hotel before six.,我们需要在六点前办理酒店入住手续。,original_project_authored,draft_auto_validated,83
PH-J-0084,check out,check out,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,check_out%2:31:00::|check_out%2:32:00::|check_out%2:32:01::|check_out%2:40:00::|check_out%2:40:02::|check_out%2:41:00::|check_out%2:42:06::,True,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,查看；办理退房；结账离开,可表示查看某物，也可表示办理离开酒店的手续。,Guests must check out before noon.,客人必须在中午前办理退房。,original_project_authored,draft_auto_validated,84
PH-J-0085,clean up,clean up,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,clean_up%2:29:00::|clean_up%2:30:03::|clean_up%2:40:00::|clean_up%2:40:04::,True,8,independently selected for learning value and first-introduction level,english_scope_frozen,False,打扫干净；清理,可不接宾语，也可接需要清理的地方或物品。,Everyone helped clean up the park after the picnic.,野餐后，大家一起清理了公园。,original_project_authored,draft_auto_validated,85
PH-J-0086,climb up,climb up,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,climb_up%2:30:02::|climb_up%2:38:00::,False,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,向上爬；攀登,强调沿某物向上移动。,The children watched the cat climb up the tree.,孩子们看着猫爬上树。,original_project_authored,draft_auto_validated,86
PH-J-0087,come along,come along,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,come_along%2:30:00::|come_along%2:30:01::,True,5,independently selected for learning value and first-introduction level,english_scope_frozen,False,一起来；进展,可用于邀请别人同行，也可说明事情的进展情况。,You may come along with us if you have time.,如果你有时间，可以和我们一起来。,original_project_authored,draft_auto_validated,87
PH-J-0088,come back,come back,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,come_back%2:30:00::|come_back%2:32:00::|come_back%2:32:01::|come_back%2:38:01::,False,22,independently selected for learning value and first-introduction level,english_scope_frozen,False,回来；恢复,表示返回原处，也可表示某种事物重新出现。,Please come back before it gets dark.,请在天黑前回来。,original_project_authored,draft_auto_validated,88
PH-J-0089,come down,come down,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,come_down%2:29:00::|come_down%2:30:00::|come_down%2:32:12::|come_down%2:38:00::|come_down%2:43:00::,False,9,independently selected for learning value and first-introduction level,english_scope_frozen,False,下来；下降,可表示从高处向低处移动，也可指价格或温度下降。,Snow began to come down before sunrise.,日出前开始下雪了。,original_project_authored,draft_auto_validated,89
PH-J-0090,come in,come in,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,come_in%2:31:00::|come_in%2:32:00::|come_in%2:38:01::|come_in%2:38:02::|come_in%2:42:00::,True,9,independently selected for learning value and first-introduction level,english_scope_frozen,False,进来；进入,用于表示人进入室内，也可指某物开始流行或到达。,Please knock before you come in.,进来之前请敲门。,original_project_authored,draft_auto_validated,90
PH-J-0091,come on,come on,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,come-on%1:07:00::|come-on%1:09:00::|come_on%2:30:00::|come_on%2:30:01::|come_on%2:30:02::|come_on%2:35:00::|come_on%2:38:00::,True,5,independently selected for learning value and first-introduction level,english_scope_frozen,False,快点；加油；开始发生,常用于催促或鼓励，也可表示某事开始出现。,"Come on, we do not want to miss the opening show.",快点，我们可不想错过开场表演。,original_project_authored,draft_auto_validated,91
PH-J-0092,come out,come out,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,come_out%2:30:00::|come_out%2:30:01::|come_out%2:30:03::|come_out%2:30:04::|come_out%2:31:00::|come_out%2:32:00::|come_out%2:32:01::|come_out%2:38:00::|come_out%2:38:01::|come_out%2:38:06::|come_out%2:42:00::,True,15,independently selected for learning value and first-introduction level,english_scope_frozen,False,出来；出版；显露,可表示从里面出来、书刊发行或信息被公开。,The new school magazine will come out next Monday.,新的校刊将在下周一出版。,original_project_authored,draft_auto_validated,92
PH-J-0093,come over,come over,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,come_over%2:32:00::,True,6,independently selected for learning value and first-introduction level,english_scope_frozen,False,过来；顺便来访,表示从别处来到说话人所在处，常用于非正式邀请。,Why not come over after school and study with us?,放学后为什么不过来和我们一起学习呢？,original_project_authored,draft_auto_validated,93
PH-J-0094,come up,come up,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,come_up%2:30:00::|come_up%2:35:00::|come_up%2:35:01::|come_up%2:35:02::|come_up%2:36:03::|come_up%2:38:00::|come_up%2:38:01::|come_up%2:38:02::|come_up%2:38:03::|come_up%2:40:00::|come_up%2:42:00::|come_up%2:42:01::,True,23,independently selected for learning value and first-introduction level,english_scope_frozen,False,走近；出现；被提出,可表示向某处走近，也可指问题、机会或话题出现。,A question may come up during the class discussion.,课堂讨论中可能会出现一个问题。,original_project_authored,draft_auto_validated,94
PH-J-0095,cut down,cut down,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,cut_down%2:30:00::|cut_down%2:33:00::|cut_down%2:35:00::|cut_down%2:35:01::|cut_down%2:35:02::|cut_down%2:35:03::,True,5,independently selected for learning value and first-introduction level,english_scope_frozen,False,砍倒；削减,可表示砍倒树木，也可表示减少数量或用量。,We should cut down the amount of plastic we use.,我们应该减少塑料的使用量。,original_project_authored,draft_auto_validated,95
PH-J-0096,cut off,cut off,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,cut_off%2:30:00::|cut_off%2:32:00::|cut_off%2:35:00::|cut_off%2:35:01::|cut_off%2:35:02::|cut_off%2:35:03::|cut_off%5:00:00:cut:01,True,6,independently selected for learning value and first-introduction level,english_scope_frozen,False,切断；中断,可表示断开供应、联系或通路。,The storm may cut off electricity in some villages.,暴风雨可能会切断一些村庄的电力供应。,original_project_authored,draft_auto_validated,96
PH-J-0097,cut out,cut out,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,cut_out%2:30:00::|cut_out%2:30:01::|cut_out%2:33:00::|cut_out%2:35:01::|cut_out%2:35:02::|cut_out%2:35:03::|cut_out%5:00:00:cut:03,True,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,剪下；停止使用；删除,可表示用剪刀剪下，也可指去掉不需要的部分。,Use these scissors to cut out the paper star.,用这把剪刀剪下纸星星。,original_project_authored,draft_auto_validated,97
PH-J-0098,depend on,depend on,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,depend_on%2:42:00::|depend_on%2:42:01::|depend_on%2:42:02::,False,9,independently selected for learning value and first-introduction level,english_scope_frozen,False,取决于；依靠,后接影响结果的条件，或提供支持的人和事物。,The picnic will depend on the weather.,野餐能否进行将取决于天气。,original_project_authored,draft_auto_validated,98
PH-J-0099,dress up,dress up,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,dress_up%2:29:00::|dress_up%2:29:04::|dress_up%2:29:06::|dress_up%2:30:00::|dress_up%2:36:00::,True,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,穿上盛装；装扮,可表示穿得正式，也可表示装扮成某个角色。,The children will dress up as storybook characters.,孩子们会装扮成故事书中的人物。,original_project_authored,draft_auto_validated,99
PH-J-0100,end up,end up,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,end_up%2:30:01::,False,22,independently selected for learning value and first-introduction level,english_scope_frozen,False,最终成为；最后处于,后常接动名词、形容词或介词短语，表示意外或最终结果。,"Without a map, we might end up in the wrong village.",没有地图，我们最后可能会走到错误的村庄。,original_project_authored,draft_auto_validated,100
PH-J-0101,fall asleep,fall asleep,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fall_asleep%2:29:00::,False,6,independently selected for learning value and first-introduction level,english_scope_frozen,False,入睡；睡着,表示从清醒状态进入睡眠，fall 在句中随时态变化。,It was hard to fall asleep because of the noise outside.,因为外面的噪声，很难入睡。,original_project_authored,draft_auto_validated,101
PH-J-0102,fall down,fall down,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fall_down%2:38:15::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,跌倒；倒塌,可指人或物倒在地上，也可指建筑物倒塌。,Be careful not to fall down on the wet floor.,小心别在湿滑的地板上摔倒。,original_project_authored,draft_auto_validated,102
PH-J-0103,fall off,fall off,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fall_off%2:30:00::|fall_off%2:30:01::|fall_off%2:35:00::,True,1,independently selected for learning value and first-introduction level,english_scope_frozen,False,从某处掉下；脱落,后面可直接接所离开的物体，不再加 from。,Loose buttons may fall off this old coat.,这件旧外套上松动的纽扣可能会脱落。,original_project_authored,draft_auto_validated,103
PH-J-0104,fall over,fall over,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fall_over%2:29:00::,True,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,摔倒；倒下,强调失去平衡而倒下，可用于人或直立物体。,The chair may fall over if you lean back too far.,如果你向后仰得太多，椅子可能会翻倒。,original_project_authored,draft_auto_validated,104
PH-J-0105,feed on,feed on,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,feed_on%2:34:00::,False,9,independently selected for learning value and first-introduction level,english_scope_frozen,False,以某物为食,主语通常是动物，后接其食物。,Many small birds feed on seeds and insects.,许多小鸟以种子和昆虫为食。,original_project_authored,draft_auto_validated,105
PH-J-0106,feel like,feel like,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,feel_like%2:37:00::,False,13,independently selected for learning value and first-introduction level,english_scope_frozen,False,想要；感觉像,后接名词或动名词可表示想做某事，也可表示某种感受。,I feel like taking a short walk after dinner.,晚饭后我想散一会儿步。,original_project_authored,draft_auto_validated,106
PH-J-0107,fill in,fill in,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fill-in%1:18:00::|fill_in%2:32:00::|fill_in%2:32:02::|fill_in%2:36:00::|fill_in%2:40:00::,True,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,填写；填补,可表示填写表格中的信息，也可表示临时代替某人。,Please fill in your name and class on this form.,请在这张表格上填写你的姓名和班级。,original_project_authored,draft_auto_validated,107
PH-J-0108,fill up,fill up,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,fill_up%2:30:00::|fill_up%2:30:01::|fill_up%2:34:00::|fill_up%2:35:03::,True,3,independently selected for learning value and first-introduction level,english_scope_frozen,False,装满；充满,表示容器或空间变满，也可接宾语表示把某物装满。,We need to fill up the water bottles before the hike.,徒步前我们需要把水瓶装满。,original_project_authored,draft_auto_validated,108
PH-J-0109,find out,find out,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,find_out%2:31:00::|find_out%2:31:01::|find_out%2:32:00::|find_out%2:32:01::,False,17,independently selected for learning value and first-introduction level,english_scope_frozen,False,查明；弄清楚,表示通过询问、调查或观察获得未知信息。,Let us find out why the computer will not start.,我们来查明电脑为什么无法启动。,original_project_authored,draft_auto_validated,109
PH-J-0110,get along,get along,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_along%2:30:00::|get_along%2:41:00::|get_along%2:42:00::,True,8,independently selected for learning value and first-introduction level,english_scope_frozen,False,相处；进展,常与 with 连用表示与某人相处，也可说明事情进展情况。,The new classmates get along well with one another.,新同学们彼此相处得很好。,original_project_authored,draft_auto_validated,110
PH-J-0111,get away,get away,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_away%2:32:00::|get_away%2:38:00::|get_away%2:41:00::,True,8,independently selected for learning value and first-introduction level,english_scope_frozen,False,离开；逃脱,表示离开某地，或从危险和控制中逃脱。,The thief tried to get away through the crowded market.,小偷试图穿过拥挤的市场逃走。,original_project_authored,draft_auto_validated,111
PH-J-0112,get back,get back,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_back%2:33:00::|get_back%2:33:01::|get_back%2:33:13::,True,16,independently selected for learning value and first-introduction level,english_scope_frozen,False,返回；取回,可表示回到原处，也可表示重新得到某物。,We should get back to camp before sunset.,我们应该在日落前返回营地。,original_project_authored,draft_auto_validated,112
PH-J-0113,get down,get down,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_down%2:30:00::|get_down%2:32:00::|get_down%2:34:00::|get_down%2:37:00::|get_down%2:38:00::|get_down%2:38:01::|get_down%2:38:02::,True,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,下来；写下；使沮丧,可表示移动到低处、记下内容或使人情绪低落。,Use the ladder to get down from the roof safely.,用梯子安全地从屋顶下来。,original_project_authored,draft_auto_validated,113
PH-J-0114,get in,get in,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_in%2:38:00::|get_in%2:38:01::|get_in%2:40:01::|get_in%2:41:00::,True,12,independently selected for learning value and first-introduction level,english_scope_frozen,False,进入；到达,表示进入车辆或场所，也可表示交通工具到达。,We can get in through the side door.,我们可以从侧门进去。,original_project_authored,draft_auto_validated,114
PH-J-0115,get into,get into,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_into%2:29:00::|get_into%2:32:00::|get_into%2:38:00::|get_into%2:40:00::|get_into%2:42:00::,True,12,independently selected for learning value and first-introduction level,english_scope_frozen,False,进入；陷入；开始从事,后接地点、状态或活动，含义取决于宾语。,Do not get into a car with a stranger.,不要上陌生人的车。,original_project_authored,draft_auto_validated,115
PH-J-0116,get off,get off,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_off%2:32:00::|get_off%2:32:01::|get_off%2:32:04::|get_off%2:32:05::|get_off%2:34:00::|get_off%2:35:00::|get_off%2:38:00::|get_off%2:38:01::|get_off%2:38:02::|get_off%2:39:00::|get_off%2:41:00::,True,10,independently selected for learning value and first-introduction level,english_scope_frozen,False,下车；离开；脱下,常表示离开公共交通工具，也可表示从某物上下来。,We need to get off the bus at the next stop.,我们需要在下一站下车。,original_project_authored,draft_auto_validated,116
PH-J-0117,get on,get on,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_on%2:30:00::|get_on%2:30:01::|get_on%2:30:03::|get_on%2:38:00::|get_on%2:38:02::|get_on%2:38:03::|get_on%2:41:00::,True,4,independently selected for learning value and first-introduction level,english_scope_frozen,False,上车；进展；相处,可表示登上公共交通工具，也可与 with 连用表示进展或相处。,"Hurry, or we will not get on the train in time.",快点，否则我们不能及时上火车。,original_project_authored,draft_auto_validated,117
PH-J-0118,get out,get out,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_out%2:32:00::|get_out%2:32:01::|get_out%2:32:03::|get_out%2:35:00::|get_out%2:38:00::|get_out%2:38:01::|get_out%2:38:02::,False,19,independently selected for learning value and first-introduction level,english_scope_frozen,False,出去；离开,表示从室内、车辆或某种处境中离开。,Use the rear door to get out of the building.,请从后门离开这栋楼。,original_project_authored,draft_auto_validated,118
PH-J-0119,get over,get over,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_over%2:30:00::|get_over%2:33:00::|get_over%2:36:00::|get_over%2:38:00::,True,2,independently selected for learning value and first-introduction level,english_scope_frozen,False,克服；从疾病中恢复,表示成功处理困难、情绪或疾病带来的影响。,"With enough rest, you will soon get over the cold.",充分休息后，你很快就会从感冒中恢复。,original_project_authored,draft_auto_validated,119
PH-J-0120,get through,get through,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_through%2:30:00::|get_through%2:31:00::|get_through%2:32:00::|get_through%2:38:00::|get_through%2:42:00::,True,5,independently selected for learning value and first-introduction level,english_scope_frozen,False,通过；完成；接通电话,可表示通过考试或困难阶段、做完任务，也可表示电话接通。,We worked together to get through the difficult task.,我们共同努力完成了这项困难的任务。,original_project_authored,draft_auto_validated,120
PH-J-0121,get together,get together,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_together%1:14:00::|get_together%2:41:01::|get_together%2:41:02::|get_together%2:41:03::,True,3,independently selected for learning value and first-introduction level,english_scope_frozen,False,聚会；相聚,表示人们来到一起参加活动或共同做事。,Our whole family will get together during the holiday.,假期里我们全家会团聚。,original_project_authored,draft_auto_validated,121
PH-J-0122,get up,get up,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,get_up%2:29:00::|get_up%2:29:01::|get_up%2:29:02::|get_up%2:29:03::|get_up%2:31:00::|get_up%2:36:00::|get_up%2:38:00::|get_up%2:38:01::,True,8,independently selected for learning value and first-introduction level,english_scope_frozen,False,起床；站起来,通常表示离开床铺，也可表示从坐姿或卧姿站起。,I usually get up at half past six on school days.,上学日我通常六点半起床。,original_project_authored,draft_auto_validated,122
PH-J-0123,give up,give up,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,give_up%2:31:00::|give_up%2:33:00::|give_up%2:33:01::|give_up%2:34:00::|give_up%2:40:00::|give_up%2:40:01::|give_up%2:40:02::|give_up%2:40:03::|give_up%2:40:05::|give_up%2:41:00::|give_up%2:41:05::|give_up%2:42:00::,True,11,independently selected for learning value and first-introduction level,english_scope_frozen,False,放弃；戒除,后接名词或动名词，表示停止尝试或不再保持某种习惯。,Do not give up when the first attempt fails.,第一次尝试失败时不要放弃。,original_project_authored,draft_auto_validated,123
PH-J-0124,go ahead,go ahead,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,go-ahead%1:07:00::|go-ahead%1:10:00::|go_ahead%2:32:00::,True,9,independently selected for learning value and first-introduction level,english_scope_frozen,False,开始吧；继续；先走,用于允许或鼓励某人开始行动，也可表示继续前进。,"If you are ready, go ahead and open the box.",如果你准备好了，就打开盒子吧。,original_project_authored,draft_auto_validated,124
PH-J-0125,go away,go away,[],junior,"[""junior"", ""senior_high"", ""cet4"", ""cet6""]",verb_expression,approved_dictionary_candidate_pool,OEWN,go_away%2:30:00::|go_away%2:38:00::|go_away%2:38:05::|go_away%2:39:00::,True,5,independently selected for learning value and first-introduction level,english_scope_frozen,False,离开；走开,表示离开当前地点，也可指问题或感觉消失。,The pain did not go away after a night's rest.,休息一夜后，疼痛并没有消失。,original_project_authored,draft_auto_validated,125
