phrase,normalized_phrase,word_count,minimum_lexical_level,oewn_match,oewn_pos,oewn_sense_ids,moby_match,tatoeba_cc0_sentence_count,candidate_status,priority_score,human_review_claimed
pale ale,pale ale,2,cet6,true,n,pale_ale%1:13:00::,false,1,evidence_ready_review,10.0,false
panoramic view,panoramic view,2,cet6,true,n,panoramic_view%1:09:00::,false,1,evidence_ready_review,10.0,false
pant leg,pant leg,2,cet6,true,n,pant_leg%1:06:00::,false,1,evidence_ready_review,10.0,false
partition off,partition off,2,cet6,true,v,partition_off%2:35:00::,false,0,oewn_dictionary_review,10.0,false
pasta sauce,pasta sauce,2,cet6,true,n,pasta_sauce%1:13:00::,false,1,evidence_ready_review,10.0,false
peck at,peck at,2,cet6,true,v,peck_at%2:34:00::,false,0,oewn_dictionary_review,10.0,false
peg away,peg away,2,cet6,true,v,peg_away%2:41:00::,false,0,oewn_dictionary_review,10.0,false
pharmaceutical company,pharmaceutical company,2,cet6,true,n,pharmaceutical_company%1:14:00::,false,1,evidence_ready_review,10.0,false
plea bargain,plea bargain,2,cet6,true,n|v,plea-bargain%2:32:00::|plea_bargain%1:10:00::,false,0,oewn_dictionary_review,10.0,false
poke at,poke at,2,cet6,true,v,poke_at%2:35:00::,false,0,oewn_dictionary_review,10.0,false
poke fun,poke fun,2,cet6,true,v,poke_fun%2:32:00::,false,0,oewn_dictionary_review,10.0,false
poke into,poke into,2,cet6,true,v,poke_into%2:35:00::|poke_into%2:35:01::,false,0,oewn_dictionary_review,10.0,false
poke out,poke out,2,cet6,true,v,poke_out%2:42:00::,false,0,oewn_dictionary_review,10.0,false
police squad,police squad,2,cet6,true,n,police_squad%1:14:00::,false,1,evidence_ready_review,10.0,false
professional wrestling,professional wrestling,2,cet6,true,n,professional_wrestling%1:04:00::,false,1,evidence_ready_review,10.0,false
prop up,prop up,2,cet6,true,v,prop_up%2:35:00::,false,0,oewn_dictionary_review,10.0,false
quest after,quest after,2,cet6,true,v,quest_after%2:35:00::,false,0,oewn_dictionary_review,10.0,false
racial segregation,racial segregation,2,cet6,true,n,racial_segregation%1:14:00::,false,1,evidence_ready_review,10.0,false
ration out,ration out,2,cet6,true,v,ration_out%2:40:00::,false,0,oewn_dictionary_review,10.0,false
rattle down,rattle down,2,cet6,true,v,rattle_down%2:32:00::,false,0,oewn_dictionary_review,10.0,false
rattle off,rattle off,2,cet6,true,v,rattle_off%2:32:00::,false,0,oewn_dictionary_review,10.0,false
rattle on,rattle on,2,cet6,true,v,rattle_on%2:32:00::,false,0,oewn_dictionary_review,10.0,false
red dwarf,red dwarf,2,cet6,true,n,red_dwarf%1:17:00::,false,1,evidence_ready_review,10.0,false
red oak,red oak,2,cet6,true,n,red_oak%1:20:00::,false,1,evidence_ready_review,10.0,false
religious cult,religious cult,2,cet6,true,n,religious_cult%1:09:00::,false,1,evidence_ready_review,10.0,false
rhetorical device,rhetorical device,2,cet6,true,n,rhetorical_device%1:10:00::,false,1,evidence_ready_review,10.0,false
ridge tile,ridge tile,2,cet6,true,n,ridge_tile%1:27:00::,false,1,evidence_ready_review,10.0,false
scrap metal,scrap metal,2,cet6,true,n,scrap_metal%1:27:00::,false,1,evidence_ready_review,10.0,false
scrape along,scrape along,2,cet6,true,v,scrape_along%2:41:00::,false,0,oewn_dictionary_review,10.0,false
scrape up,scrape up,2,cet6,true,v,scrape_up%2:35:00::,false,0,oewn_dictionary_review,10.0,false
scrub up,scrub up,2,cet6,true,v,scrub_up%2:29:00::,false,0,oewn_dictionary_review,10.0,false
shell stitch,shell stitch,2,cet6,true,n|v,shell_stitch%1:06:00::|shell_stitch%2:36:00::,false,0,oewn_dictionary_review,10.0,false
shove along,shove along,2,cet6,true,v,shove_along%2:38:00::,false,0,oewn_dictionary_review,10.0,false
single stitch,single stitch,2,cet6,true,n|v,single_stitch%1:06:00::|single_stitch%2:36:00::,false,0,oewn_dictionary_review,10.0,false
skim off,skim off,2,cet6,true,v,skim_off%2:31:00::|skim_off%2:35:00::,false,0,oewn_dictionary_review,10.0,false
skim over,skim over,2,cet6,true,v,skim_over%2:31:00::|skim_over%2:35:00::,false,0,oewn_dictionary_review,10.0,false
slack off,slack off,2,cet6,true,v,slack_off%2:30:01::,false,0,oewn_dictionary_review,10.0,false
slack up,slack up,2,cet6,true,v,slack_up%2:30:00::,false,0,oewn_dictionary_review,10.0,false
slam dance,slam dance,2,cet6,true,n|v,slam_dance%1:04:00::|slam_dance%2:38:00::,false,0,oewn_dictionary_review,10.0,false
slam on,slam on,2,cet6,true,v,slam_on%2:35:00::,false,0,oewn_dictionary_review,10.0,false
snap at,snap at,2,cet6,true,v,snap_at%2:35:00::,false,0,oewn_dictionary_review,10.0,false
snap back,snap back,2,cet6,true,v,snap_back%2:29:00::,false,0,oewn_dictionary_review,10.0,false
snap off,snap off,2,cet6,true,v,snap_off%2:35:00::,false,0,oewn_dictionary_review,10.0,false
snatch up,snatch up,2,cet6,true,v,snatch_up%2:35:00::,false,0,oewn_dictionary_review,10.0,false
sneak away,sneak away,2,cet6,true,v,sneak_away%2:38:00::,false,0,oewn_dictionary_review,10.0,false
sneak in,sneak in,2,cet6,true,v,sneak_in%2:32:00::|sneak_in%2:35:00::,false,0,oewn_dictionary_review,10.0,false
sneak off,sneak off,2,cet6,true,v,sneak_off%2:38:00::,false,0,oewn_dictionary_review,10.0,false
sneak out,sneak out,2,cet6,true,v,sneak_out%2:38:00::,false,0,oewn_dictionary_review,10.0,false
sneak up,sneak up,2,cet6,true,v,sneak_up%2:38:00::,false,0,oewn_dictionary_review,10.0,false
spear up,spear up,2,cet6,true,v,spear_up%2:42:00::,false,0,oewn_dictionary_review,10.0,false
spice up,spice up,2,cet6,true,v,spice_up%2:30:00::|spice_up%2:39:00::,false,0,oewn_dictionary_review,10.0,false
sponge down,sponge down,2,cet6,true,v,sponge_down%2:29:00::|sponge_down%2:35:00::,false,0,oewn_dictionary_review,10.0,false
sponge off,sponge off,2,cet6,true,v,sponge_off%2:35:00::,false,0,oewn_dictionary_review,10.0,false
sponge on,sponge on,2,cet6,true,v,sponge_on%2:35:00::,false,0,oewn_dictionary_review,10.0,false
sponge up,sponge up,2,cet6,true,v,sponge_up%2:35:00::,false,0,oewn_dictionary_review,10.0,false
stoop to,stoop to,2,cet6,true,v,stoop_to%2:32:00::,false,0,oewn_dictionary_review,10.0,false
strike a chord,strike a chord,3,cet6,true,v,strike_a_chord%2:31:00::|strike_a_chord%2:37:00::|strike_a_chord%2:37:01::,false,0,oewn_dictionary_review,10.0,false
tack on,tack on,2,cet6,true,v,tack_on%2:35:00::,false,0,oewn_dictionary_review,10.0,false
tack together,tack together,2,cet6,true,v,tack_together%2:36:00::,false,0,oewn_dictionary_review,10.0,false
take a hop,take a hop,3,cet6,true,v,take_a_hop%2:38:00::,false,0,oewn_dictionary_review,10.0,false
tangle with,tangle with,2,cet6,true,v,tangle_with%2:42:00::,false,0,oewn_dictionary_review,10.0,false
tax deduction,tax deduction,2,cet6,true,n,tax_deduction%1:21:00::,false,1,evidence_ready_review,10.0,false
tease apart,tease apart,2,cet6,true,v,tease_apart%2:35:00::,false,0,oewn_dictionary_review,10.0,false
tickle pink,tickle pink,2,cet6,true,v,tickle_pink%2:37:00::,false,0,oewn_dictionary_review,10.0,false
touch a chord,touch a chord,3,cet6,true,v,touch_a_chord%2:37:00::,false,0,oewn_dictionary_review,10.0,false
toxic shock,toxic shock,2,cet6,true,n,toxic_shock%1:26:00::,false,1,evidence_ready_review,10.0,false
toxic shock syndrome,toxic shock syndrome,3,cet6,true,n,toxic_shock_syndrome%1:26:00::,false,1,evidence_ready_review,10.0,false
toxic waste,toxic waste,2,cet6,true,n,toxic_waste%1:27:00::,false,1,evidence_ready_review,10.0,false
tread down,tread down,2,cet6,true,v,tread_down%2:38:00::,false,0,oewn_dictionary_review,10.0,false
tread on,tread on,2,cet6,true,v,tread_on%2:38:00::,false,0,oewn_dictionary_review,10.0,false
trim back,trim back,2,cet6,true,v,trim_back%2:30:00::,false,0,oewn_dictionary_review,10.0,false
trim down,trim down,2,cet6,true,v,trim_down%2:30:00::,false,0,oewn_dictionary_review,10.0,false
tuck away,tuck away,2,cet6,true,v,tuck_away%2:34:00::,false,0,oewn_dictionary_review,10.0,false
tuck in,tuck in,2,cet6,true,v,tuck_in%2:34:00::,false,0,oewn_dictionary_review,10.0,false
tumble dry,tumble dry,2,cet6,true,v,tumble_dry%2:30:00::,false,0,oewn_dictionary_review,10.0,false
turn turtle,turn turtle,2,cet6,true,v,turn_turtle%2:38:00::,false,0,oewn_dictionary_review,10.0,false
urban sprawl,urban sprawl,2,cet6,true,n,urban_sprawl%1:15:00::,false,1,evidence_ready_review,10.0,false
vice presidency,vice presidency,2,cet6,true,n,vice-presidency%1:04:00::|vice-presidency%1:28:00::,false,1,evidence_ready_review,10.0,false
voter turnout,voter turnout,2,cet6,true,n,voter_turnout%1:09:00::,false,1,evidence_ready_review,10.0,false
western hemisphere,western hemisphere,2,cet6,true,n,western_hemisphere%1:15:00::,false,1,evidence_ready_review,10.0,false
whirl around,whirl around,2,cet6,true,v,whirl_around%2:38:00::,false,0,oewn_dictionary_review,10.0,false
white dwarf star,white dwarf star,3,cet6,true,n,white_dwarf_star%1:17:00::,false,1,evidence_ready_review,10.0,false
wolf cub,wolf cub,2,cet6,true,n,wolf_cub%1:05:00::,false,1,evidence_ready_review,10.0,false
zip by,zip by,2,cet6,true,v,zip_by%2:38:00::,false,0,oewn_dictionary_review,10.0,false
zip up,zip up,2,cet6,true,v,zip_up%2:35:00::,false,0,oewn_dictionary_review,10.0,false
zoom along,zoom along,2,cet6,true,v,zoom_along%2:38:00::,false,0,oewn_dictionary_review,10.0,false
zoom in,zoom in,2,cet6,true,v,zoom_in%2:39:00::,false,0,oewn_dictionary_review,10.0,false
ad interim,ad interim,2,cet6,true,r,ad_interim%4:02:00::,true,0,oewn_dictionary_review,9.0,false
en bloc,en bloc,2,cet6,true,r,en_bloc%4:02:00::,true,0,oewn_dictionary_review,9.0,false
slam bang,slam bang,2,cet6,true,a|r,slam-bang%4:02:00::|slam-bang%4:02:01::|slam-bang%4:02:02::|slam-bang%5:00:00:violent:00,true,0,oewn_dictionary_review,9.0,false
draw a bead on,draw a bead on,4,cet6,true,v,draw_a_bead_on%2:31:00::|draw_a_bead_on%2:33:00::,false,0,oewn_dictionary_review,8.0,false
foam at the mouth,foam at the mouth,4,cet6,true,v,foam_at_the_mouth%2:37:00::,false,0,oewn_dictionary_review,8.0,false
give it a whirl,give it a whirl,4,cet6,true,v,give_it_a_whirl%2:41:00::,false,0,oewn_dictionary_review,8.0,false
come out of the closet,come out of the closet,5,cet6,true,v,come_out_of_the_closet%2:32:00::,false,0,oewn_dictionary_review,6.0,false
at first blush,at first blush,3,cet6,true,r,at_first_blush%4:02:00::,false,0,oewn_dictionary_review,5.0,false
flip flap,flip flap,2,cet6,true,r,flip-flap%4:02:00::,false,0,oewn_dictionary_review,5.0,false
through empirical observation,through empirical observation,3,cet6,true,r,through_empirical_observation%4:02:00::,false,0,oewn_dictionary_review,5.0,false
absolute magnitude,absolute magnitude,2,cet6,true,n,absolute_magnitude%1:07:00::,true,0,oewn_dictionary_review,4.0,false
absorption spectrum,absorption spectrum,2,cet6,true,n,absorption_spectrum%1:19:00::,true,0,oewn_dictionary_review,4.0,false
accessory nerve,accessory nerve,2,cet6,true,n,accessory_nerve%1:08:00::,true,0,oewn_dictionary_review,4.0,false
agony column,agony column,2,cet6,true,n,agony_column%1:10:00::,true,0,oewn_dictionary_review,4.0,false
air shaft,air shaft,2,cet6,true,n,air_shaft%1:06:00::,true,0,oewn_dictionary_review,4.0,false
alloy steel,alloy steel,2,cet6,true,n,alloy_steel%1:27:00::,true,0,oewn_dictionary_review,4.0,false
animated cartoon,animated cartoon,2,cet6,true,n,animated_cartoon%1:10:00::,true,0,oewn_dictionary_review,4.0,false
ape man,ape man,2,cet6,true,n,ape-man%1:18:00::|ape-man%1:18:01::,true,0,oewn_dictionary_review,4.0,false
apple of discord,apple of discord,3,cet6,true,n,apple_of_discord%1:06:00::,true,0,oewn_dictionary_review,4.0,false
arc light,arc light,2,cet6,true,n,arc_light%1:06:00::,true,0,oewn_dictionary_review,4.0,false
arena theater,arena theater,2,cet6,true,n,arena_theater%1:06:00::,true,0,oewn_dictionary_review,4.0,false
artificial kidney,artificial kidney,2,cet6,true,n,artificial_kidney%1:06:00::,true,0,oewn_dictionary_review,4.0,false
artillery plant,artillery plant,2,cet6,true,n,artillery_plant%1:20:00::,true,0,oewn_dictionary_review,4.0,false
assassin bug,assassin bug,2,cet6,true,n,assassin_bug%1:05:00::,true,0,oewn_dictionary_review,4.0,false
assault and battery,assault and battery,3,cet6,true,n,assault_and_battery%1:04:00::,true,0,oewn_dictionary_review,4.0,false
atomic cocktail,atomic cocktail,2,cet6,true,n,atomic_cocktail%1:06:00::,true,0,oewn_dictionary_review,4.0,false
auction bridge,auction bridge,2,cet6,true,n,auction_bridge%1:04:00::,true,0,oewn_dictionary_review,4.0,false
ball valve,ball valve,2,cet6,true,n,ball_valve%1:06:00::,true,0,oewn_dictionary_review,4.0,false
bar sinister,bar sinister,2,cet6,true,n,bar_sinister%1:10:00::|bar_sinister%1:26:00::,true,0,oewn_dictionary_review,4.0,false
barn dance,barn dance,2,cet6,true,n,barn_dance%1:11:00::,true,0,oewn_dictionary_review,4.0,false
barn owl,barn owl,2,cet6,true,n,barn_owl%1:05:00::,true,0,oewn_dictionary_review,4.0,false
barn swallow,barn swallow,2,cet6,true,n,barn_swallow%1:05:00::,true,0,oewn_dictionary_review,4.0,false
bass guitar,bass guitar,2,cet6,true,n,bass_guitar%1:06:00::,true,0,oewn_dictionary_review,4.0,false
bass horn,bass horn,2,cet6,true,n,bass_horn%1:06:00::,true,0,oewn_dictionary_review,4.0,false
bearing rein,bearing rein,2,cet6,true,n,bearing_rein%1:06:00::,true,0,oewn_dictionary_review,4.0,false
beauty salon,beauty salon,2,cet6,true,n,beauty_salon%1:06:00::,true,0,oewn_dictionary_review,4.0,false
bed linen,bed linen,2,cet6,true,n,bed_linen%1:06:00::,true,0,oewn_dictionary_review,4.0,false
bee beetle,bee beetle,2,cet6,true,n,bee_beetle%1:05:00::,true,0,oewn_dictionary_review,4.0,false
bench warrant,bench warrant,2,cet6,true,n,bench_warrant%1:10:00::,true,0,oewn_dictionary_review,4.0,false
bend sinister,bend sinister,2,cet6,true,n,bend_sinister%1:10:00::,true,0,oewn_dictionary_review,4.0,false
benefit of clergy,benefit of clergy,3,cet6,true,n,benefit_of_clergy%1:04:00::,true,0,oewn_dictionary_review,4.0,false
bilateral symmetry,bilateral symmetry,2,cet6,true,n,bilateral_symmetry%1:07:00::,true,0,oewn_dictionary_review,4.0,false
bill of indictment,bill of indictment,3,cet6,true,n,bill_of_indictment%1:10:00::,true,0,oewn_dictionary_review,4.0,false
bird of paradise,bird of paradise,3,cet6,true,n,bird_of_paradise%1:05:00::|bird_of_paradise%1:20:01::|bird_of_paradise%1:20:02::,true,0,oewn_dictionary_review,4.0,false
bird of prey,bird of prey,3,cet6,true,n,bird_of_prey%1:05:00::,true,0,oewn_dictionary_review,4.0,false
black bass,black bass,2,cet6,true,n,black_bass%1:05:01::|black_bass%1:05:02::,true,0,oewn_dictionary_review,4.0,false
black rot,black rot,2,cet6,true,n,black_rot%1:26:00::,true,0,oewn_dictionary_review,4.0,false
black sea bass,black sea bass,3,cet6,true,n,black_sea_bass%1:05:00::,true,0,oewn_dictionary_review,4.0,false
blank endorsement,blank endorsement,2,cet6,true,n,blank_endorsement%1:10:00::,true,0,oewn_dictionary_review,4.0,false
blanket stitch,blanket stitch,2,cet6,true,n,blanket_stitch%1:06:00::,true,0,oewn_dictionary_review,4.0,false
box turtle,box turtle,2,cet6,true,n,box_turtle%1:05:00::,true,0,oewn_dictionary_review,4.0,false
box wrench,box wrench,2,cet6,true,n,box_wrench%1:06:00::,true,0,oewn_dictionary_review,4.0,false
brace and bit,brace and bit,3,cet6,true,n,brace_and_bit%1:06:00::,true,0,oewn_dictionary_review,4.0,false
brain coral,brain coral,2,cet6,true,n,brain_coral%1:05:00::,true,0,oewn_dictionary_review,4.0,false
breach of promise,breach of promise,3,cet6,true,n,breach_of_promise%1:04:00::,true,0,oewn_dictionary_review,4.0,false
broad gauge,broad gauge,2,cet6,true,n,broad_gauge%1:06:00::,true,0,oewn_dictionary_review,4.0,false
brown rot,brown rot,2,cet6,true,n,brown_rot%1:26:00::,true,0,oewn_dictionary_review,4.0,false
bubble chamber,bubble chamber,2,cet6,true,n,bubble_chamber%1:06:00::,true,0,oewn_dictionary_review,4.0,false
buffalo carpet beetle,buffalo carpet beetle,3,cet6,true,n,buffalo_carpet_beetle%1:05:00::,true,0,oewn_dictionary_review,4.0,false
buffalo fish,buffalo fish,2,cet6,true,n,buffalo_fish%1:05:00::,true,0,oewn_dictionary_review,4.0,false
buffalo grass,buffalo grass,2,cet6,true,n,buffalo_grass%1:20:00::|buffalo_grass%1:20:02::,true,0,oewn_dictionary_review,4.0,false
buffer state,buffer state,2,cet6,true,n,buffer_state%1:15:00::,true,0,oewn_dictionary_review,4.0,false
burglar alarm,burglar alarm,2,cet6,true,n,burglar_alarm%1:06:00::|burglar_alarm%1:10:00::,true,0,oewn_dictionary_review,4.0,false
butt hinge,butt hinge,2,cet6,true,n,butt_hinge%1:06:00::,true,0,oewn_dictionary_review,4.0,false
butt joint,butt joint,2,cet6,true,n,butt_joint%1:06:00::,true,0,oewn_dictionary_review,4.0,false
butt shaft,butt shaft,2,cet6,true,n,butt_shaft%1:06:00::,true,0,oewn_dictionary_review,4.0,false
butterfly valve,butterfly valve,2,cet6,true,n,butterfly_valve%1:06:00::,true,0,oewn_dictionary_review,4.0,false
buzz bomb,buzz bomb,2,cet6,true,n,buzz_bomb%1:06:00::,true,0,oewn_dictionary_review,4.0,false
calcium light,calcium light,2,cet6,true,n,calcium_light%1:06:00::,true,0,oewn_dictionary_review,4.0,false
calcium oxide,calcium oxide,2,cet6,true,n,calcium_oxide%1:27:00::,true,0,oewn_dictionary_review,4.0,false
cannon bone,cannon bone,2,cet6,true,n,cannon_bone%1:05:00::,true,0,oewn_dictionary_review,4.0,false
cannon cracker,cannon cracker,2,cet6,true,n,cannon_cracker%1:06:00::,true,0,oewn_dictionary_review,4.0,false
capital levy,capital levy,2,cet6,true,n,capital_levy%1:21:00::,true,0,oewn_dictionary_review,4.0,false
cardinal flower,cardinal flower,2,cet6,true,n,cardinal_flower%1:20:00::,true,0,oewn_dictionary_review,4.0,false
cardinal number,cardinal number,2,cet6,true,n,cardinal_number%1:10:01::|cardinal_number%1:23:00::,true,0,oewn_dictionary_review,4.0,false
carpet beetle,carpet beetle,2,cet6,true,n,carpet_beetle%1:05:00::,true,0,oewn_dictionary_review,4.0,false
carpet knight,carpet knight,2,cet6,true,n,carpet_knight%1:18:00::,true,0,oewn_dictionary_review,4.0,false
carpet tack,carpet tack,2,cet6,true,n,carpet_tack%1:06:00::,true,0,oewn_dictionary_review,4.0,false
carving knife,carving knife,2,cet6,true,n,carving_knife%1:06:00::,true,0,oewn_dictionary_review,4.0,false
cat burglar,cat burglar,2,cet6,true,n,cat_burglar%1:18:00::,true,0,oewn_dictionary_review,4.0,false
cat rig,cat rig,2,cet6,true,n,cat_rig%1:06:00::,true,0,oewn_dictionary_review,4.0,false
cauliflower ear,cauliflower ear,2,cet6,true,n,cauliflower_ear%1:08:00::,true,0,oewn_dictionary_review,4.0,false
cave dweller,cave dweller,2,cet6,true,n,cave_dweller%1:18:00::,true,0,oewn_dictionary_review,4.0,false
certificate of incorporation,certificate of incorporation,3,cet6,true,n,certificate_of_incorporation%1:10:00::,true,0,oewn_dictionary_review,4.0,false
chain stitch,chain stitch,2,cet6,true,n,chain_stitch%1:06:00::|chain_stitch%1:06:01::,true,0,oewn_dictionary_review,4.0,false
cheap jack,cheap jack,2,cet6,true,n,cheap-jack%1:18:00::,true,0,oewn_dictionary_review,4.0,false
chicken hawk,chicken hawk,2,cet6,true,n,chicken_hawk%1:05:00::,true,0,oewn_dictionary_review,4.0,false
choir school,choir school,2,cet6,true,n,choir_school%1:14:00::,true,0,oewn_dictionary_review,4.0,false
clasp knife,clasp knife,2,cet6,true,n,clasp_knife%1:06:00::,true,0,oewn_dictionary_review,4.0,false
clear air turbulence,clear air turbulence,3,cet6,true,n,clear-air_turbulence%1:26:00::,true,0,oewn_dictionary_review,4.0,false
clearing house,clearing house,2,cet6,true,n,clearing_house%1:14:00::,true,0,oewn_dictionary_review,4.0,false
click beetle,click beetle,2,cet6,true,n,click_beetle%1:05:00::,true,0,oewn_dictionary_review,4.0,false
closet drama,closet drama,2,cet6,true,n,closet_drama%1:10:00::,true,0,oewn_dictionary_review,4.0,false
cloud chamber,cloud chamber,2,cet6,true,n,cloud_chamber%1:06:00::,true,0,oewn_dictionary_review,4.0,false
cocktail lounge,cocktail lounge,2,cet6,true,n,cocktail_lounge%1:06:00::,true,0,oewn_dictionary_review,4.0,false
coconut oil,coconut oil,2,cet6,true,n,coconut_oil%1:13:00::,true,0,oewn_dictionary_review,4.0,false
coconut palm,coconut palm,2,cet6,true,n,coconut_palm%1:20:00::,true,0,oewn_dictionary_review,4.0,false
cold snap,cold snap,2,cet6,true,n,cold_snap%1:28:00::,true,0,oewn_dictionary_review,4.0,false
color sergeant,color sergeant,2,cet6,true,n,color_sergeant%1:18:00::,true,0,oewn_dictionary_review,4.0,false
comb jelly,comb jelly,2,cet6,true,n,comb_jelly%1:05:00::,true,0,oewn_dictionary_review,4.0,false
common chord,common chord,2,cet6,true,n,common_chord%1:10:00::,true,0,oewn_dictionary_review,4.0,false
complementary color,complementary color,2,cet6,true,n,complementary_color%1:07:00::,true,0,oewn_dictionary_review,4.0,false
complementary distribution,complementary distribution,2,cet6,true,n,complementary_distribution%1:07:00::,true,0,oewn_dictionary_review,4.0,false
composite number,composite number,2,cet6,true,n,composite_number%1:23:00::,true,0,oewn_dictionary_review,4.0,false
composite school,composite school,2,cet6,true,n,composite_school%1:14:00::,true,0,oewn_dictionary_review,4.0,false
compound fracture,compound fracture,2,cet6,true,n,compound_fracture%1:26:00::,true,0,oewn_dictionary_review,4.0,false
compression ratio,compression ratio,2,cet6,true,n,compression_ratio%1:24:01::,true,0,oewn_dictionary_review,4.0,false
console table,console table,2,cet6,true,n,console_table%1:06:00::,true,0,oewn_dictionary_review,4.0,false
control grid,control grid,2,cet6,true,n,control_grid%1:06:00::,true,0,oewn_dictionary_review,4.0,false
coral snake,coral snake,2,cet6,true,n,coral_snake%1:05:01::|coral_snake%1:05:02::,true,0,oewn_dictionary_review,4.0,false
coral tree,coral tree,2,cet6,true,n,coral_tree%1:20:00::,true,0,oewn_dictionary_review,4.0,false
cork oak,cork oak,2,cet6,true,n,cork_oak%1:20:00::,true,0,oewn_dictionary_review,4.0,false
corporal punishment,corporal punishment,2,cet6,true,n,corporal_punishment%1:04:00::,true,0,oewn_dictionary_review,4.0,false
cosmetic surgery,cosmetic surgery,2,cet6,true,n,cosmetic_surgery%1:04:00::,true,0,oewn_dictionary_review,4.0,false
cram full,cram full,2,cet6,true,a,cram_full%5:00:00:full:00,true,0,oewn_dictionary_review,4.0,false
crash helmet,crash helmet,2,cet6,true,n,crash_helmet%1:06:00::,true,0,oewn_dictionary_review,4.0,false
cylinder head,cylinder head,2,cet6,true,n,cylinder_head%1:06:00::,true,0,oewn_dictionary_review,4.0,false
cylinder press,cylinder press,2,cet6,true,n,cylinder_press%1:06:00::,true,0,oewn_dictionary_review,4.0,false
deaf mute,deaf mute,2,cet6,true,a|n,deaf-mute%1:18:00::|deaf-mute%5:00:00:deaf:00,true,0,oewn_dictionary_review,4.0,false
death warrant,death warrant,2,cet6,true,n,death_warrant%1:10:00::,true,0,oewn_dictionary_review,4.0,false
decimal fraction,decimal fraction,2,cet6,true,n,decimal_fraction%1:23:00::,true,0,oewn_dictionary_review,4.0,false
decimal system,decimal system,2,cet6,true,n,decimal_system%1:10:00::,true,0,oewn_dictionary_review,4.0,false
definite integral,definite integral,2,cet6,true,n,definite_integral%1:09:00::,true,0,oewn_dictionary_review,4.0,false
descriptive linguistics,descriptive linguistics,2,cet6,true,n,descriptive_linguistics%1:09:00::,true,0,oewn_dictionary_review,4.0,false
detention home,detention home,2,cet6,true,n,detention_home%1:06:00::,true,0,oewn_dictionary_review,4.0,false
dialect atlas,dialect atlas,2,cet6,true,n,dialect_atlas%1:10:00::,true,0,oewn_dictionary_review,4.0,false
diesel electric,diesel electric,2,cet6,true,n,diesel-electric%1:06:00::,true,0,oewn_dictionary_review,4.0,false
diesel oil,diesel oil,2,cet6,true,n,diesel_oil%1:27:00::,true,0,oewn_dictionary_review,4.0,false
dispatch box,dispatch box,2,cet6,true,n,dispatch_box%1:06:00::,true,0,oewn_dictionary_review,4.0,false
dispatch case,dispatch case,2,cet6,true,n,dispatch_case%1:06:00::,true,0,oewn_dictionary_review,4.0,false
double bass,double bass,2,cet6,true,a|n,double-bass%5:00:00:low:03|double_bass%1:06:00::,true,0,oewn_dictionary_review,4.0,false
double jeopardy,double jeopardy,2,cet6,true,n,double_jeopardy%1:04:00::,true,0,oewn_dictionary_review,4.0,false
dress rehearsal,dress rehearsal,2,cet6,true,n,dress_rehearsal%1:04:00::,true,0,oewn_dictionary_review,4.0,false
dressing down,dressing down,2,cet6,true,n,dressing_down%1:10:00::,true,0,oewn_dictionary_review,4.0,false
dressing gown,dressing gown,2,cet6,true,n,dressing_gown%1:06:00::,true,0,oewn_dictionary_review,4.0,false
dressing room,dressing room,2,cet6,true,n,dressing_room%1:06:00::,true,0,oewn_dictionary_review,4.0,false
dressing sack,dressing sack,2,cet6,true,n,dressing_sack%1:06:00::,true,0,oewn_dictionary_review,4.0,false
dressing station,dressing station,2,cet6,true,n,dressing_station%1:06:00::,true,0,oewn_dictionary_review,4.0,false
dressing table,dressing table,2,cet6,true,n,dressing_table%1:06:00::,true,0,oewn_dictionary_review,4.0,false
ear trumpet,ear trumpet,2,cet6,true,n,ear_trumpet%1:06:00::,true,0,oewn_dictionary_review,4.0,false
egg and dart,egg and dart,3,cet6,true,n,egg-and-dart%1:06:00::,true,0,oewn_dictionary_review,4.0,false
ego ideal,ego ideal,2,cet6,true,n,ego_ideal%1:09:00::,true,0,oewn_dictionary_review,4.0,false
ego trip,ego trip,2,cet6,true,n,ego_trip%1:04:00::,true,0,oewn_dictionary_review,4.0,false
ejection seat,ejection seat,2,cet6,true,n,ejection_seat%1:06:00::,true,0,oewn_dictionary_review,4.0,false
eminent domain,eminent domain,2,cet6,true,n,eminent_domain%1:07:00::,true,0,oewn_dictionary_review,4.0,false
emission spectrum,emission spectrum,2,cet6,true,n,emission_spectrum%1:19:00::,true,0,oewn_dictionary_review,4.0,false
empirical formula,empirical formula,2,cet6,true,n,empirical_formula%1:10:00::,true,0,oewn_dictionary_review,4.0,false
endowment insurance,endowment insurance,2,cet6,true,n,endowment_insurance%1:21:00::,true,0,oewn_dictionary_review,4.0,false
errand boy,errand boy,2,cet6,true,n,errand_boy%1:18:00::,true,0,oewn_dictionary_review,4.0,false
escalator clause,escalator clause,2,cet6,true,n,escalator_clause%1:10:00::,true,0,oewn_dictionary_review,4.0,false
escape velocity,escape velocity,2,cet6,true,n,escape_velocity%1:28:00::,true,0,oewn_dictionary_review,4.0,false
extra dividend,extra dividend,2,cet6,true,n,extra_dividend%1:21:00::,true,0,oewn_dictionary_review,4.0,false
eye socket,eye socket,2,cet6,true,n,eye_socket%1:08:00::,true,0,oewn_dictionary_review,4.0,false
false imprisonment,false imprisonment,2,cet6,true,n,false_imprisonment%1:04:00::,true,0,oewn_dictionary_review,4.0,false
